86.159,21.57,0
88.25,21.214,0
90.411,20.79,0
91.953,20.425,0
92.2,20.286,0
90.055,20.645,0
87.045,21.194,0
84.602,21.59,0
83.599,21.642,0
84.975,21.185,0
89.475,20.098,0
96.608,18.619,0
105.92,17.2,0
115.64,16.025,0
123.51,15.319,0
127.7,15.215,0
128.48,15.377,0
123.92,15.976,0
115.08,16.991,0
103.54,18.515,0
89.109,20.869,0
73.011,23.497,0
57.576,26.011,0
44.852,28.137,0
36.97,29.584,0
36.888,30.345,0
42.465,30.86,0
49.912,30.86,0
55.473,30.111,0
60.939,28.511,0
69.104,26.067,0
81.274,22.957,0
99.001,19.2,0
120.44,14.803,0
142.45,10.344,0
161.94,6.5024,0
174.53,4.3362,0
181.66,3.7682,0
185.42,4.0783,0
187.78,4.5659,0
190.27,5.0072,0
192.75,5.3332,0
194.53,5.4534,0
196.92,4.9552,0
203.44,3.4539,0
211.78,1.8859,0
218.25,1.1829,0
223.2,1.0086,0
228.34,0.87749,0
233.19,0.79109,0
236.37,0.94569,0
232.68,2.3724,0
221.11,5.0005,0
203.32,8.5007,0
182.09,12.569,0
159.84,16.979,0
138.63,21.59,0
119,26.365,0
100.69,31.124,0
82.535,35.952,0
64.856,40.61,0
50.426,44.32,0
42.128,46.126,0
39.38,45.966,0
37.777,44.971,0
36.997,43.471,0
37.162,41.698,0
38.401,39.884,0
41.141,38.468,0
46.475,38.217,0
52.974,37.864,0
58.044,36.052,0
59.695,32.479,0
59.046,28.553,0
58.646,25.708,0
59.571,24.009,0
60.702,22.826,0
60.862,21.764,0
59.253,20.346,0
56.402,18.607,0
53.221,16.879,0
49.978,15.258,0
46.975,13.833,0
44.271,12.745,0
41.743,11.994,0
39.859,11.487,0
40.215,11.497,0
46.052,11.828,0
59.209,12.452,0
74.715,13.357,0
83.706,15.17,0
82.16,18.457,0
79.801,21.679,0
83.898,23.08,0
89.425,23.601,0
93.583,23.695,0
93.97,23.944,0
90.326,25.097,0
83.854,26.823,0
76.319,28.513,0
69.946,29.64,0
67.345,29.721,0
69.291,28.661,0
72.717,27.211,0
73.625,25.812,0
70.851,25.011,0
68.658,24.898,0
66.893,25.305,0
64.779,25.939,0
62.252,26.758,0
59.265,27.724,0
53.795,29.234,0
44.21,31.611,0
34.665,34.167,0
29.139,35.874,0
27.322,36.459,0
25.951,36.352,0
25.45,35.61,0
27.955,34.127,0
33.867,32.16,0
42.236,29.784,0
51.813,27.136,0
61.377,24.478,0
68.442,22.349,0
73.335,20.658,0
76.496,18.926,0
78.795,16.868,0
82.63,14.086,0
86.297,11.084,0
87.563,8.4841,0
83.967,6.9791,0
75.877,7.1107,0
66.886,7.9885,0
60.333,8.4378,0
58.05,7.8282,0
58.227,7.0683,0
58.307,7.007,0
55.227,8.4153,0
48.4,11.312,0
38.34,15.417,0
25.752,20.289,0
12.745,25.222,0
2.3056,29.318,0
0,31.114,0
0,31.371,0
0,30.072,0
7.0411,26.696,0
17.128,23.119,0
26.542,20.361,0
32.981,18.39,0
38.433,16.219,0
42.286,13.743,0
45.295,11.502,0
47.767,9.6007,0
49.971,8.0992,0
51.889,7.1201,0
54.09,6.5715,0
54.735,6.0963,0
53.884,5.6329,0
52.951,5.2528,0
53.383,5.0768,0
53.694,5.0572,0
53.944,5.1711,0
53.846,5.4172,0
53.302,5.8178,0
52.296,6.4186,0
50.455,7.3339,0
47.991,8.4878,0
45.46,9.7292,0
43.335,10.941,0
41.732,12.325,0
40.372,13.82,0
38.73,15.272,0
35.756,16.633,0
31.314,17.619,0
26.841,18.666,0
22.94,20.093,0
19.833,22.24,0
17.516,25.402,0
15.512,29.054,0
14.02,32.805,0
13.99,36.289,0
16.225,39.649,0
22.429,42.051,0
33.198,42.549,0
46.538,41.233,0
60.35,38.968,0
72.123,36.321,0
79.824,34.005,0
83.293,32.289,0
84.297,31.135,0
85.125,30.829,0
86.063,30.955,0
86.197,30.712,0
85.864,29.47,0
86.77,27.775,0
86.983,26.174,0
84.542,25.131,0
77.435,25.122,0
67.318,25.816,0
58.774,26.144,0
53.767,25.503,0
49.266,24.7,0
45.305,23.885,0
42.133,23.163,0
39.7,22.491,0
37.702,21.661,0
36.471,20.66,0
35.897,19.597,0
35.891,18.578,0
36.453,17.689,0
38.423,16.848,0
41.515,16.047,0
44.624,15.388,0
46.58,14.986,0
46.448,14.907,0
44.501,14.879,0
41.478,14.577,0
39.213,14.005,0
39.588,13.203,0
43.011,12.629,0
49.359,12.432,0
57.506,12.402,0
66.142,12.356,0
74.302,12.079,0
82.172,11.696,0
90.272,11.346,0
99.089,11.109,0
108.53,11.032,0
117.54,11.181,0
124.76,11.782,0
127.53,13.353,0
121.07,16.876,0
106.61,22.134,0
89.921,27.939,0
76.192,32.854,0
62.748,37.242,0
49.207,41.153,0
36.423,44.424,0
27.217,46.772,0
22.919,48.248,0
19.23,49.886,0
15.367,51.418,0
13.36,52.306,0
11.616,52.867,0
10.652,53.2,0
9.6716,53.635,0
6.5893,54.553,0
6.79,54.509,0
15.297,52.641,0
29.877,49.014,0
45.477,44.468,0
57.687,40.418,0
63.754,37.769,0
68.367,35.791,0
72.993,34.421,0
77.385,33.541,0
80.982,33.047,0
80.491,33.445,0
76.089,34.258,0
70.161,35.105,0
64.7,35.533,0
60.803,35.207,0
56.802,34.4,0
51.168,33.454,0
42.9,32.773,0
32.405,32.464,0
22.533,32.1,0
15.038,31.491,0
11.118,30.523,0
11.099,29.08,0
12.531,27.622,0
14.041,26.376,0
14.616,25.487,0
11.444,25.254,0
5.5603,25.181,0
0.79048,24.818,0
0,23.965,0
1.0126,23.382,0
2.7255,23.069,0
4.7589,22.917,0
8.0317,22.548,0
12.24,21.847,0
17.45,20.621,0
23.434,19.013,0
30.083,17.266,0
37.197,15.429,0
44.482,13.531,0
49.579,11.206,0
52.746,8.9354,0
57.28,7.3177,0
64.538,6.2583,0
72.621,5.4087,0
81.127,4.7774,0
90.203,4.4411,0
101.56,4.5525,0
112.7,5.0784,0
118.78,6.3641,0
117.28,8.3228,0
109.91,10.899,0
98.318,13.988,0
83.701,17.406,0
69.112,20.548,0
56.619,22.831,0
48.234,24.089,0
45.141,24.201,0
43.867,24.004,0
42.463,23.971,0
40.485,24.082,0
38.606,24.189,0
37.434,24.185,0
36.68,24.167,0
36.242,24.327,0
35.548,24.728,0
33.54,25.451,0
30.804,26.217,0
28.132,26.703,0
26.563,26.796,0
27.051,26.424,0
28.936,25.685,0
30.494,24.842,0
30.781,24.536,0
29.468,24.822,0
27.463,25.042,0
26.093,24.608,0
26.944,23.527,0
29.303,22.037,0
32.065,20.42,0
34.408,18.897,0
35.616,17.665,0
35.602,16.775,0
35.277,16.039,0
35.506,15.275,0
37.179,14.296,0
40.373,12.677,0
42.881,10.698,0
44.585,9.197,0
47.638,8.9553,0
52.294,9.6382,0
58.407,10.749,0
66.818,11.856,0
77.031,12.675,0
86.999,13.296,0
96.864,13.847,0
106.8,14.469,0
116.95,15.305,0
125.99,16.419,0
131.98,17.862,0
135.11,19.366,0
136.2,20.554,0
136.35,21.503,0
136.21,22.53,0
134.91,23.572,0
131.36,24.499,0
125.33,25.3,0
117.53,26.159,0
108.46,27.125,0
99.073,28.153,0
90.221,29.219,0
82.659,30.347,0
77.382,31.581,0
77.299,31.83,0
79.895,31.164,0
80.62,30.194,0
76.332,29.937,0
67.229,30.546,0
57.466,31.223,0
50.898,31.238,0
48.703,30.451,0
48.554,29.433,0
50.121,28.129,0
53.313,26.551,0
57.561,24.83,0
62.974,22.93,0
68.163,20.779,0
72.366,18.581,0
75.912,16.506,0
79.585,14.624,0
84.348,12.971,0
90.947,11.487,0
98.659,10.028,0
105.75,8.6165,0
110.62,7.2413,0
111.96,5.9602,0
110.56,4.9427,0
107.5,4.3648,0
104.7,4.2483,0
105.6,4.4725,0
109.7,4.7794,0
113.56,4.9344,0
114.09,4.6784,0
110.93,4.1174,0
105.76,3.4947,0
100.43,3.0019,0
96.966,2.7815,0
95.159,2.9564,0
92.89,3.3708,0
90.799,3.8204,0
89.514,4.1131,0
88.528,4.306,0
87.257,4.4779,0
85.494,4.7289,0
82.997,5.1581,0
79.43,5.8604,0
74.546,6.9437,0
70.682,9.0631,0
66.233,12.261,0
59.869,15.265,0
55.291,17.73,0
51.423,20.213,0
48.288,22.659,0
46.143,24.959,0
44.794,27.116,0
44.514,29.024,0
45.849,30.424,0
52.815,30.287,0
65.19,28.492,0
75.729,26.381,0
78.992,25.206,0
80.501,24.133,0
81.323,22.944,0
81.345,21.64,0
81.739,20.547,0
84.386,20.091,0
88.013,20.4,0
89.998,21.066,0
89.749,21.243,0
89.652,20.739,0
91.176,19.881,0
92.097,19.077,0
92.105,18.312,0
91.465,17.546,0
88.625,16.387,0
81.805,14.522,0
75.59,12.473,0
72.966,11.131,0
71.661,10.517,0
68.856,10.458,0
65.601,10.573,0
63.558,10.501,0
64.697,9.943,0
68.025,8.9655,0
70.76,8.0248,0
70.181,7.5059,0
66.605,7.0048,0
61.986,6.5626,0
57.821,6.4531,0
54.902,7.1212,0
51.991,8.7821,0
49.459,11.002,0
48.556,13.204,0
47.766,15.416,0
45.563,17.709,0
42.479,20.165,0
38.638,22.711,0
35.011,24.965,0
31.819,26.703,0
28.242,27.753,0
24.476,28.221,0
21.578,28.241,0
19.475,28.033,0
17.813,27.49,0
16.52,26.414,0
15.465,24.777,0
14.83,22.833,0
14.816,20.866,0
15.58,19.075,0
17.227,17.67,0
19.686,16.777,0
23.185,16.364,0
28.156,16.438,0
35.066,16.926,0
44.992,17.619,0
58.381,18.137,0
74.059,18.295,0
90.355,18.165,0
105.04,17.967,0
118.25,17.752,0
129.96,16.998,0
139.52,15.201,0
145.01,12.644,0
145.82,9.86,0
142.96,7.3114,0
139.01,5.1134,0
136.08,3.2336,0
131.99,1.7038,0
126.44,0.60111,0
119.38,0,0
110.6,0,0
100.72,0.53247,0
90.754,1.3224,0
83.843,1.9032,0
82.026,2.206,0
83.236,2.5783,0
86.34,3.0303,0
91.005,3.5545,0
97.143,4.1419,0
108.13,4.9688,0
121.93,6.0184,0
134.4,7.0962,0
141.84,7.9719,0
145.18,8.6362,0
146.22,9.1208,0
146.75,9.2661,0
147.42,9.1628,0
148.57,8.9768,0
152.67,8.7004,0
159.93,8.282,0
168.03,7.8259,0
174.62,7.4436,0
177.25,7.2816,0
176.49,7.5159,0
174.99,7.8713,0
173.19,8.2598,0
171.24,8.65,0
169.3,9.0088,0
165.27,9.7009,0
158.53,10.869,0
151.62,11.995,0
146.99,12.582,0
145.39,12.502,0
144.06,12.279,0
142.76,11.912,0
140.76,11.333,0
139.11,10.42,0
138.77,8.9515,0
138.53,7.2296,0
137.5,5.5563,0
135.07,4.1749,0
130.92,3.2687,0
126.73,2.9772,0
123.24,3.1308,0
119.97,3.4489,0
116.35,3.6628,0
111.83,3.6318,0
106.98,3.5927,0
104,3.5835,0
104.95,3.6271,0
112.72,3.7409,0
127.81,3.3847,0
145.37,2.4599,0
158.3,1.4121,0
164.45,0.72637,0
166.64,0.26554,0
165.99,0.15355,0
163.94,0.44119,0
160.91,1.1816,0
155.52,2.4955,0
146.97,4.4277,0
136.07,6.6659,0
123.89,8.847,0
111,10.53,0
97.68,11.426,0
85.289,11.887,0
75.053,12.333,0
67.623,13.223,0
61.319,14.767,0
52.45,17.307,0
42.147,20.134,0
33.55,22.1,0
28.115,23.013,0
24.361,23.614,0
21.937,24.136,0
20.453,24.783,0
19.355,25.538,0
18.817,26.311,0
19.393,27.017,0
20.967,27.632,0
23.3,28.041,0
26.041,28.267,0
29.259,28.243,0
32.997,27.906,0
37.212,27.213,0
41.163,25.727,0
44.931,23.76,0
49.286,22.124,0
54.598,21.007,0
59.958,20.013,0
64.851,19.164,0
67.827,18.778,0
69.193,18.838,0
69.344,19.189,0
68.689,19.67,0
67.86,20.153,0
68.146,20.386,0
69.782,20.164,0
71.227,19.482,0
71.573,18.587,0
70.05,17.727,0
66.15,17.129,0
59.826,16.891,0
52.452,16.794,0
44.823,16.746,0
37.51,16.707,0
30.97,16.682,0
25.48,16.696,0
21.009,16.822,0
17.137,17.221,0
13.654,17.745,0
10.386,18.03,0
7.5526,18.076,0
5.311,17.91,0
3.6255,17.601,0
2.363,17.176,0
1.396,16.493,0
0.68915,16.649,0
0.017374,16.796,0
0,16.8,0
0,16.8,0
0,16.8,0
0,17.126,0
0.059046,17.282,0
3.1754,16.771,0
6.9987,16.108,0
11.403,15.319,0
16.258,14.421,0
22.359,12.89,0
29.127,10.96,0
35.264,9.2874,0
40.023,8.3634,0
42.193,8.2464,0
42.609,8.6374,0
42.714,9.1951,0
46.24,9.8924,0
55.081,9.9381,0
63.999,8.8025,0
68.826,7.4577,0
68.658,6.7859,0
67.371,6.3335,0
66.917,6.069,0
68.901,6.0357,0
73.706,6.1573,0
81.116,5.9791,0
90.516,5.1068,0
96.333,4.2751,0
96.751,3.9956,0
95.362,3.8103,0
93.681,3.6759,0
93.145,3.5654,0
94.806,3.4354,0
97.369,3.192,0
100.12,2.9171,0
102.91,2.638,0
105.76,2.3773,0
109.5,2.1745,0
113.48,2.0419,0
115.44,2.237,0
114.3,2.7486,0
110.43,3.3343,0
105.68,3.7801,0
101.88,3.9143,0
99.383,3.8993,0
98.466,3.9052,0
99.465,3.987,0
101.39,4.1473,0
103.21,4.3895,0
104.1,4.6777,0
104.59,4.9668,0
104.69,5.298,0
104.01,5.6971,0
102,6.2059,0
97.396,6.7553,0
90.833,7.2014,0
84.408,7.5296,0
79.567,7.7726,0
75.469,7.9034,0
71.58,7.9792,0
67.498,8.0523,0
63.666,8.2539,0
60.369,8.575,0
57.714,8.9499,0
55.791,9.3173,0
54.743,9.6039,0
54.881,9.5843,0
54.911,9.1518,0
55.59,8.4597,0
57.51,7.7832,0
61.237,7.4026,0
68.204,7.2699,0
77.327,6.9719,0
88.826,6.2791,0
101.81,5.347,0
115.21,4.3651,0
128.93,3.3573,0
143.58,2.2893,0
155.98,1.7491,0
164.02,2.0703,0
166.94,3.2875,0
165.85,5.1166,0
162.54,7.2058,0
158.59,9.1251,0
156.44,10.45,0
155.87,11.299,0
155.03,11.917,0
153.36,12.372,0
151.33,12.821,0
149.33,13.433,0
148.51,14.425,0
151.82,15.871,0
155.18,17.505,0
153.85,19.006,0
148.4,20.599,0
138.61,23.024,0
121.42,27.021,0
99.848,31.999,0
77.182,37.293,0
55.825,42.324,0
36.407,46.902,0
20.872,50.552,0
11.182,52.123,0
8.5678,51.491,0
7.5864,50.737,0
6.8472,50.883,0
6.1628,51.23,0
5.4409,51.564,0
4.4249,51.938,0
1.6289,52.678,0
0,53.147,0
0,53.602,0
0,54.394,0
0,55.26,0
5.0446,54.826,0
5.769,54.733,0
3.3554,55.263,0
0.26857,55.941,0
0,56,0
0,56,0
4.1988,55.078,0
11.243,53.531,0
20.146,51.576,0
28.755,49.002,0
34.607,46.27,0
37.796,44.462,0
40.193,43.695,0
43.141,43.591,0
47.177,43.11,0
50.631,41.979,0
53.075,40.75,0
55.062,39.615,0
57.165,38.724,0
59.495,37.897,0
61.973,37.036,0
63.196,36.449,0
63.216,36.134,0
63.589,36.063,0
64.985,35.953,0
68.452,35.182,0
72.648,34.071,0
76.181,33.021,0
77.365,32.213,0
76.862,31.482,0
75.173,30.563,0
72.767,29.472,0
70.321,28.32,0
68.345,27.144,0
67.314,25.742,0
66.239,24.361,0
63.818,23.32,0
59.904,22.688,0
55.463,22.287,0
50.949,22.032,0
46.825,21.845,0
42.793,21.69,0
38.574,21.55,0
33.422,21.63,0
24.925,22.812,0
17.126,24.16,0
14.28,24.302,0
13.389,23.628,0
13.041,22.745,0
13.848,21.681,0
15.778,20.591,0
18.69,19.653,0
22.602,18.886,0
27.315,18.136,0
32.609,17.334,0
38.173,16.435,0
43.692,15.395,0
52.736,13.418,0
64.069,10.852,0
73.273,8.752,0
76.476,8.0499,0
74.636,8.6275,0
72.172,9.925,0
72.306,11.157,0
76.745,11.605,0
82.392,11.627,0
85.526,11.679,0
83.935,12.284,0
80.883,13.091,0
77.237,13.976,0
73.317,14.934,0
69.222,15.923,0
64.914,16.874,0
60.675,17.906,0
57.064,19.095,0
54.564,20.487,0
52.828,21.849,0
51.198,22.927,0
48.466,23.173,0
44.286,22.682,0
40.569,22.023,0
41.238,21.322,0
46.737,20.616,0
56.298,19.288,0
72.994,16.493,0
94.154,12.653,0
113.1,9.0675,0
124.23,6.8164,0
131.46,5.2164,0
135.07,4.3305,0
134.38,4.3561,0
129.19,5.3623,0
120.25,7.2045,0
107.35,9.9496,0
92.394,13.148,0
77.799,16.268,0
65.978,18.786,0
58.795,20.338,0
56.324,21.075,0
57.886,21.036,0
61.47,20.508,0
62.32,20.384,0
59.076,20.795,0
55.205,21.071,0
54.894,20.536,0
59.536,19.127,0
65.884,18.064,0
69.756,18.415,0
68.263,19.937,0
63.211,21.359,0
59.27,21.834,0
59.994,21.024,0
62.037,19.815,0
64.621,18.528,0
67.407,17.29,0
69.653,16.107,0
71.584,15.009,0
74.179,13.881,0
77.614,12.782,0
82.018,11.827,0
87.085,11.045,0
92.133,10.283,0
96.416,9.4023,0
100.11,8.4777,0
103.62,7.5831,0
106.87,6.7366,0
109.15,6.094,0
110.11,5.7314,0
110.35,5.5141,0
110.45,5.3108,0
110.47,5.1138,0
109.73,5.0549,0
107.83,5.0797,0
105.45,5.1375,0
103.79,5.1224,0
103.26,5.0787,0
103.69,5.0321,0
104.73,4.994,0
106.07,4.9776,0
107.41,4.9898,0
109.09,4.9001,0
111.19,4.8116,0
111.67,5.1386,0
109.22,5.9122,0
103.14,7.0937,0
93.553,8.7825,0
77.245,11.804,0
59.687,15.072,0
47.882,17.16,0
43.396,17.838,0
42.07,18.197,0
39.536,19.232,0
32.093,21.42,0
22.322,23.843,0
15.236,25.333,0
15.54,25.173,0
22.31,23.572,0
33.522,20.972,0
47.064,17.585,0
61.003,13.845,0
74.433,10.139,0
85.969,6.9551,0
94.599,4.7027,0
99.141,3.7266,0
98.749,4.0328,0
97.522,4.6008,0
96.841,5.0109,0
98.998,4.6435,0
103.57,3.3189,0
105.69,2.0323,0
103.47,1.6289,0
101.52,1.5276,0
103.28,1.5297,0
109.07,1.625,0
116.33,1.7649,0
122.44,1.897,0
124.74,1.9778,0
121.02,2.0013,0
112.04,2.2176,0
99.032,3.0814,0
88.864,3.8089,0
85.885,4.0818,0
83.287,4.7255,0
78.35,6.003,0
71.514,7.7914,0
63.225,9.9667,0
54.783,12.558,0
47.547,15.537,0
40.257,18.424,0
32.457,20.575,0
25.531,22.125,0
20.389,23.266,0
18.277,23.722,0
17.91,23.775,0
18.288,23.567,0
19.548,23.063,0
21.458,22.381,0
23.824,21.629,0
26.491,20.91,0
29.124,20.384,0
31.846,20.042,0
34.895,19.741,0
38.49,19.337,0
42.816,18.695,0
47.384,17.829,0
51.722,16.838,0
55.895,15.845,0
59.844,14.903,0
63.53,14.054,0
67.654,13.175,0
73.172,12.038,0
79.36,10.771,0
85.416,9.5174,0
90.509,8.4291,0
93.818,7.6366,0
95.794,7.0235,0
96.843,6.522,0
97.183,6.1071,0
96.283,5.915,0
92.613,5.9315,0
87.851,5.9615,0
84.923,5.9319,0
84.144,5.5915,0
84.899,4.957,0
85.267,4.483,0
84.26,4.4205,0
80.95,5.0063,0
75.104,6.5296,0
69.36,9.0995,0
62.068,12.121,0
53.14,14.473,0
45.217,15.519,0
39.233,16.01,0
35.915,16.666,0
34.537,17.632,0
33.949,18.698,0
32.491,19.803,0
29.828,20.593,0
26.089,20.735,0
21.981,20.535,0
17.941,20.506,0
13.58,21.287,0
9.0999,22.399,0
5.198,23.435,0
2.7897,24.18,0
2.962,24.383,0
6.7364,23.806,0
13.4,22.676,0
22.172,21.335,0
32.406,19.781,0
43.77,17.917,0
54.991,15.859,0
65.069,13.927,0
72.939,12.385,0
77.049,11.433,0
74.512,11.303,0
66.553,11.89,0
56.271,12.884,0
46.246,14.088,0
38.055,15.517,0
30.642,17.37,0
23.455,19.412,0
16.662,21.281,0
10.835,22.525,0
6.8002,22.817,0
6.3507,22.173,0
11.26,20.714,0
17.098,19.913,0
20.119,20.285,0
22.115,20.883,0
23.824,20.987,0
24.721,20.277,0
24.879,18.998,0
24.531,17.604,0
23.674,16.599,0
22.819,16.072,0
21.814,15.637,0
20.104,15.446,0
17.437,15.607,0
15.524,15.837,0
16.21,16.118,0
19.695,16.25,0
24.887,16.16,0
30.441,15.835,0
34.615,15.347,0
35.603,14.859,0
34.542,14.291,0
32.718,13.582,0
30.502,12.862,0
27.504,12.431,0
24.476,12.334,0
22.009,12.508,0
20.147,12.637,0
19.317,12.588,0
20.169,12.371,0
22.408,11.879,0
25.607,11.177,0
29.112,10.407,0
32.752,9.6073,0
36.852,8.7071,0
42.009,7.9825,0
48.636,7.5428,0
55.876,7.3342,0
62.301,7.4719,0
66.476,7.7378,0
69.087,8.0064,0
72.61,8.287,0
78.378,8.8461,0
86.427,9.9569,0
94.738,11.387,0
100.52,12.899,0
102.01,14.032,0
100.67,14.634,0
97.163,15.557,0
89.275,17.394,0
75.704,20.428,0
61.61,23.518,0
51.247,25.668,0
41.851,27.503,0
33.544,29.054,0
26.783,30.274,0
21.974,31.13,0
21.746,31.076,0
26.136,30.047,0
30.054,29.14,0
28.979,29.331,0
24.076,30.365,0
17.581,31.941,0
10.327,33.119,0
3.7866,33.479,0
0,33.93,0
0,35.264,0
0,37.724,0
4.1231,39.748,0
10.51,41.122,0
16.669,41.811,0
21.266,42.527,0
26.663,43.02,0
34.105,42.98,0
44.889,42.085,0
60.209,39.894,0
78.893,36.448,0
98.318,32.523,0
117.79,28.487,0
136.78,24.621,0
153.98,21.036,0
168.03,17.895,0
176.72,15.342,0
177.52,13.661,0
167.14,13.286,0
149.4,14.298,0
133.64,15.574,0
117.91,17.359,0
96.903,20.421,0
70.073,24.498,0
42.641,28.04,0
19.648,29.453,0
5.712,28.659,0
1.417,26.882,0
2.0937,25.384,0
4.0639,24.355,0
6.9199,23.871,0
10.49,23.914,0
14.55,24.334,0
19.195,24.862,0
24.383,25.296,0
30.012,25.737,0
36.006,26.309,0
41.786,27.246,0
42.484,29.602,0
41.645,32.22,0
46.89,33.289,0
60.029,32.298,0
75.074,30.472,0
86.332,29.984,0
91.695,30.63,0
92.085,29.881,0
86.072,27.479,0
74.794,24.721,0
61.565,21.994,0
49.532,19.283,0
40.66,16.805,0
34.36,14.981,0
31.5,14.367,0
30.877,14.316,0
32.396,14.461,0
35.626,14.47,0
39.972,14.413,0
44.735,14.39,0
49.098,14.54,0
52.136,15.165,0
51.622,16.619,0
49.262,18.316,0
48.07,19.317,0
47.36,19.057,0
46.01,18.411,0
45.331,18.014,0
45.03,17.849,0
44.645,17.774,0
44.087,17.697,0
43.278,17.521,0
42.351,17.232,0
41.769,16.845,0
44.011,15.931,0
47.148,15.031,0
49.122,14.821,0
48.285,15.825,0
41.795,18.367,0
31.261,21.774,0
20.835,24.795,0
14.414,26.149,0
10.494,26.563,0
7.7466,26.561,0
5.0237,26.49,0
2.4498,26.756,0
1.4762,27.183,0
1.4162,26.986,0
1.7763,26.073,0
3.2516,24.802,0
6.0094,23.505,0
9.3619,22.773,0
12.879,23.016,0
15.78,24.178,0
17.222,26.21,0
17.453,28.825,0
17.107,31.651,0
17.14,34.148,0
18.606,35.252,0
22.846,35.025,0
31.048,33.814,0
43.325,32.187,0
58.364,30.226,0
74.007,27.791,0
88.337,24.63,0
100.11,20.916,0
108.2,16.906,0
112.09,12.919,0
113.47,9.2796,0
113.85,5.9685,0
112.75,3.3692,0
109.97,1.702,0
101.62,1.0334,0
89.071,1.1457,0
77.405,1.4304,0
72.25,1.7162,0
77.081,1.9446,0
86.177,2.0705,0
92.163,2.0223,0
91.687,1.8458,0
89.925,1.6557,0
88.449,1.4609,0
89.284,1.3599,0
92.615,1.4184,0
96.878,1.8475,0
101.1,2.6948,0
106.78,3.5851,0
114.17,4.3794,0
119.98,5.6362,0
123.05,7.5295,0
123.17,10.027,0
120.37,13.047,0
117.15,15.964,0
116.29,18.189,0
114.5,20.432,0
107.8,23.265,0
98.57,25.851,0
86.917,27.616,0
73.14,28.409,0
58.604,28.378,0
45.628,27.461,0
36.171,25.676,0
31.145,23.789,0
29.961,22.345,0
30.54,19.896,0
30.843,16.508,0
30.819,13.435,0
30.632,11.196,0
31.064,10.155,0
31.9,10.099,0
33.345,10.712,0
35.179,11.62,0
37.254,12.391,0
39.6,12.558,0
41.249,11.815,0
41.276,10.48,0
40.753,9.047,0
41.193,7.9191,0
44.839,7.2288,0
52.087,6.5921,0
61.481,5.9234,0
71.087,5.2936,0
78.302,4.9205,0
80.362,5.0609,0
79.971,5.6508,0
80.572,6.4668,0
83.704,7.1124,0
89.314,7.5404,0
94.86,8.2505,0
99.859,9.2817,0
103.5,10.601,0
105.55,12.209,0
106.24,14.082,0
106.08,16.13,0
105.43,18.233,0
104.79,20.061,0
105.44,21.274,0
106.26,22.304,0
105.3,23.643,0
98.587,26.037,0
87.081,29.002,0
75.795,31.617,0
70.532,32.895,0
73.524,32.346,0
80.185,30.98,0
85.184,29.966,0
84.274,30.112,0
80.068,30.587,0
74.693,31.12,0
69.793,31.569,0
66.871,31.826,0
65.691,32.237,0
64.977,33.631,0
63.02,35.878,0
57.815,38.716,0
44.997,42.401,0
27.277,46.197,0
14.969,48.451,0
9.7188,49.004,0
8.7416,48.642,0
